Locator2,CollectDate,Month,Depth,ParmName,Units,Value,Mdl
814,01-07-02,7,A,Nitrate Nitrogen,mg/L,0.01,0.02
814,05-08-02,8,A,Nitrate Nitrogen,mg/L,0.01,0.02
814,03-09-02,9,A,Nitrate Nitrogen,mg/L,0.01,0.02
814,08-10-02,10,A,Nitrate Nitrogen,mg/L,0.01,0.02
814,05-11-02,11,A,Nitrate Nitrogen,mg/L,0.01,0.02
814,06-01-03,1,A,Nitrate Nitrogen,mg/L,0.16,0.02
814,04-02-03,2,A,Nitrate Nitrogen,mg/L,0.17,0.02
814,05-05-03,5,A,Nitrate Nitrogen,mg/L,0.05,0.02
814,02-06-03,6,A,Nitrate Nitrogen,mg/L,0.01,0.02
814,07-07-03,7,A,Nitrate Nitrogen,mg/L,0.01,0.02
814,02-09-03,9,A,Nitrate Nitrogen,mg/L,0.01,0.02
814,07-10-03,10,A,Nitrate Nitrogen,mg/L,0.01,0.02
817,14-04-82,4,A,Nitrate Nitrogen,mg/L,0.27,
817,29-04-82,4,A,Nitrate Nitrogen,mg/L,0.28,
817,11-05-82,5,A,Nitrate Nitrogen,mg/L,0.21,
817,24-05-82,5,A,Nitrate Nitrogen,mg/L,0.12,
817,07-06-82,6,A,Nitrate Nitrogen,mg/L,0.1,
817,28-06-82,6,A,Nitrate Nitrogen,mg/L,0.05,
817,13-07-82,7,A,Nitrate Nitrogen,mg/L,0.03,
817,26-07-82,7,A,Nitrate Nitrogen,mg/L,0.07,
817,09-08-82,8,A,Nitrate Nitrogen,mg/L,0.01,
817,23-08-82,8,A,Nitrate Nitrogen,mg/L,0.01,
817,27-09-82,9,A,Nitrate Nitrogen,mg/L,0.008,
817,11-10-82,10,A,Nitrate Nitrogen,mg/L,0.01,
817,27-10-82,10,A,Nitrate Nitrogen,mg/L,0.05,
817,09-11-82,11,A,Nitrate Nitrogen,mg/L,0.12,
817,22-11-82,11,A,Nitrate Nitrogen,mg/L,0.18,
817,07-12-82,12,A,Nitrate Nitrogen,mg/L,0.23,
817,20-12-82,12,A,Nitrate Nitrogen,mg/L,0.27,
817,17-01-83,1,A,Nitrate Nitrogen,mg/L,0.36,
817,08-02-83,2,A,Nitrate Nitrogen,mg/L,0.34,
817,22-02-83,2,A,Nitrate Nitrogen,mg/L,0.43,
817,07-03-83,3,A,Nitrate Nitrogen,mg/L,0.48,
817,21-03-83,3,A,Nitrate Nitrogen,mg/L,0.36,
817,05-01-94,1,A,Nitrate Nitrogen,mg/L,0.2,0.05
817,15-02-94,2,A,Nitrate Nitrogen,mg/L,0.37,0.05
817,07-03-94,3,A,Nitrate Nitrogen,mg/L,0.26,0.05
817,21-03-94,3,A,Nitrate Nitrogen,mg/L,0.2,0.05
817,04-04-94,4,A,Nitrate Nitrogen,mg/L,0.18,0.05
817,18-04-94,4,A,Nitrate Nitrogen,mg/L,0.15,0.05
817,02-05-94,5,A,Nitrate Nitrogen,mg/L,0.05,0.05
817,23-05-94,5,A,Nitrate Nitrogen,mg/L,0.025,0.05
817,06-06-94,6,A,Nitrate Nitrogen,mg/L,0.025,0.05
817,05-07-94,7,A,Nitrate Nitrogen,mg/L,0.025,0.05
817,03-08-94,8,A,Nitrate Nitrogen,mg/L,0.025,0.05
817,06-09-94,9,A,Nitrate Nitrogen,mg/L,0.025,0.05
817,03-10-94,10,A,Nitrate Nitrogen,mg/L,0.025,0.05
817,02-11-94,11,A,Nitrate Nitrogen,mg/L,0.025,0.05
817,05-12-94,12,A,Nitrate Nitrogen,mg/L,0.14,0.05
817,18-01-95,1,A,Nitrate Nitrogen,mg/L,0.23,0.05
817,06-02-95,2,A,Nitrate Nitrogen,mg/L,0.35,0.05
817,06-03-95,3,A,Nitrate Nitrogen,mg/L,0.2,0.05
817,20-03-95,3,A,Nitrate Nitrogen,mg/L,0.25,0.05
817,03-04-95,4,A,Nitrate Nitrogen,mg/L,0.14,0.05
817,17-04-95,4,A,Nitrate Nitrogen,mg/L,0.09,0.05
817,01-05-95,5,A,Nitrate Nitrogen,mg/L,0.025,0.05
817,15-05-95,5,A,Nitrate Nitrogen,mg/L,0.05,0.05
817,06-06-95,6,A,Nitrate Nitrogen,mg/L,0.025,0.05
817,11-07-95,7,A,Nitrate Nitrogen,mg/L,0.025,0.05
817,02-08-95,8,A,Nitrate Nitrogen,mg/L,0.025,0.05
817,11-09-95,9,A,Nitrate Nitrogen,mg/L,0.025,0.05
817,04-10-95,10,A,Nitrate Nitrogen,mg/L,0.025,0.05
817,06-11-95,11,A,Nitrate Nitrogen,mg/L,0.025,0.05
817,04-12-95,12,A,Nitrate Nitrogen,mg/L,0.19,0.05
817,02-01-96,1,A,Nitrate Nitrogen,mg/L,0.25,0.05
817,06-02-96,2,A,Nitrate Nitrogen,mg/L,0.3,0.05
817,05-03-96,3,A,Nitrate Nitrogen,mg/L,0.33,0.05
817,20-03-96,3,A,Nitrate Nitrogen,mg/L,0.28,0.05
817,08-04-96,4,A,Nitrate Nitrogen,mg/L,0.17,0.05
817,23-04-96,4,A,Nitrate Nitrogen,mg/L,0.34,0.05
817,07-05-96,5,A,Nitrate Nitrogen,mg/L,0.2,0.05
817,22-05-96,5,A,Nitrate Nitrogen,mg/L,0.15,0.05
817,03-06-96,6,A,Nitrate Nitrogen,mg/L,0.18,0.05
817,17-06-96,6,A,Nitrate Nitrogen,mg/L,0.17,0.05
817,01-07-96,7,A,Nitrate Nitrogen,mg/L,0.1,0.05
817,25-07-96,7,A,Nitrate Nitrogen,mg/L,0.08,0.05
817,05-08-96,8,A,Nitrate Nitrogen,mg/L,0.025,0.05
817,20-08-96,8,A,Nitrate Nitrogen,mg/L,0.025,0.05
817,04-09-96,9,A,Nitrate Nitrogen,mg/L,0.025,0.05
817,16-09-96,9,A,Nitrate Nitrogen,mg/L,0.025,0.05
817,03-10-96,10,A,Nitrate Nitrogen,mg/L,0.025,0.05
817,05-11-96,11,A,Nitrate Nitrogen,mg/L,0.12,0.05
817,03-12-96,12,A,Nitrate Nitrogen,mg/L,0.21,0.05
817,23-01-97,1,A,Nitrate Nitrogen,mg/L,0.38,0.05
817,04-02-97,2,A,Nitrate Nitrogen,mg/L,0.36,0.05
817,04-03-97,3,A,Nitrate Nitrogen,mg/L,0.3,0.05
817,01-04-97,4,A,Nitrate Nitrogen,mg/L,0.33,0.05
817,06-05-97,5,A,Nitrate Nitrogen,mg/L,0.21,0.05
817,04-06-97,6,A,Nitrate Nitrogen,mg/L,0.1,0.05
817,01-07-97,7,A,Nitrate Nitrogen,mg/L,0.025,0.05
817,05-08-97,8,A,Nitrate Nitrogen,mg/L,0.025,0.05
817,03-09-97,9,A,Nitrate Nitrogen,mg/L,0.025,0.05
817,07-10-97,10,A,Nitrate Nitrogen,mg/L,0.025,0.05
817,04-11-97,11,A,Nitrate Nitrogen,mg/L,0.13,0.05
817,02-12-97,12,A,Nitrate Nitrogen,mg/L,0.19,0.05
817,06-01-98,1,A,Nitrate Nitrogen,mg/L,0.26,0.05
817,02-02-98,2,A,Nitrate Nitrogen,mg/L,0.31,0.05
817,02-03-98,3,A,Nitrate Nitrogen,mg/L,0.31,0.05
817,07-04-98,4,A,Nitrate Nitrogen,mg/L,0.28,0.05
817,04-05-98,5,A,Nitrate Nitrogen,mg/L,0.17,0.05
817,02-06-98,6,A,Nitrate Nitrogen,mg/L,0.19,0.05
817,07-07-98,7,A,Nitrate Nitrogen,mg/L,0.13,0.02
817,04-08-98,8,A,Nitrate Nitrogen,mg/L,0.04,0.02
817,10-09-98,9,A,Nitrate Nitrogen,mg/L,0.01,0.02
817,06-10-98,10,A,Nitrate Nitrogen,mg/L,0.01,0.02
817,03-11-98,11,A,Nitrate Nitrogen,mg/L,0.04,0.02
817,30-11-98,11,A,Nitrate Nitrogen,mg/L,0.19,0.02
817,04-01-99,1,A,Nitrate Nitrogen,mg/L,0.27,0.02
817,01-02-99,2,A,Nitrate Nitrogen,mg/L,0.34,0.02
817,01-03-99,3,A,Nitrate Nitrogen,mg/L,0.38,0.02
817,05-04-99,4,A,Nitrate Nitrogen,mg/L,0.32,0.02
817,07-06-99,6,A,Nitrate Nitrogen,mg/L,0.14,0.02
817,06-07-99,7,A,Nitrate Nitrogen,mg/L,0.11,0.02
817,02-08-99,8,A,Nitrate Nitrogen,mg/L,0.02,0.02
817,01-11-99,11,A,Nitrate Nitrogen,mg/L,0.1,0.02
817,09-12-99,12,A,Nitrate Nitrogen,mg/L,0.25,0.02
817,03-01-00,1,A,Nitrate Nitrogen,mg/L,0.3,0.02
817,07-02-00,2,A,Nitrate Nitrogen,mg/L,0.34,0.02
817,06-03-00,3,A,Nitrate Nitrogen,mg/L,0.3,0.02
817,03-04-00,4,A,Nitrate Nitrogen,mg/L,0.27,0.02
817,01-05-00,5,A,Nitrate Nitrogen,mg/L,0.15,0.02
817,06-06-00,6,A,Nitrate Nitrogen,mg/L,0.04,0.02
817,03-07-00,7,A,Nitrate Nitrogen,mg/L,0.08,0.02
817,07-08-00,8,A,Nitrate Nitrogen,mg/L,0.01,0.02
817,05-09-00,9,A,Nitrate Nitrogen,mg/L,0.01,0.02
817,02-10-00,10,A,Nitrate Nitrogen,mg/L,0.03,0.02
817,30-10-00,10,A,Nitrate Nitrogen,mg/L,0.05,0.02
817,29-01-01,1,A,Nitrate Nitrogen,mg/L,0.2,0.02
817,28-02-01,2,A,Nitrate Nitrogen,mg/L,0.18,0.02
817,02-04-01,4,A,Nitrate Nitrogen,mg/L,0.11,0.02
817,03-07-01,7,A,Nitrate Nitrogen,mg/L,0.01,0.02
817,06-08-01,8,A,Nitrate Nitrogen,mg/L,0.01,0.02
817,04-09-01,9,A,Nitrate Nitrogen,mg/L,0.01,0.02
817,03-12-01,12,A,Nitrate Nitrogen,mg/L,0.16,0.02
817,07-01-02,1,A,Nitrate Nitrogen,mg/L,0.32,0.02
817,29-01-02,1,A,Nitrate Nitrogen,mg/L,0.24,0.02
817,04-03-02,3,A,Nitrate Nitrogen,mg/L,0.27,0.02
817,01-04-02,4,A,Nitrate Nitrogen,mg/L,0.17,0.02
817,06-05-02,5,A,Nitrate Nitrogen,mg/L,0.11,0.02
817,03-06-02,6,A,Nitrate Nitrogen,mg/L,0.04,0.02
817,01-07-02,7,A,Nitrate Nitrogen,mg/L,0.01,0.02
817,03-09-02,9,A,Nitrate Nitrogen,mg/L,0.01,0.02
817,08-10-02,10,A,Nitrate Nitrogen,mg/L,0.01,0.02
817,05-11-02,11,A,Nitrate Nitrogen,mg/L,0.01,0.02
817,02-12-02,12,A,Nitrate Nitrogen,mg/L,0.08,0.02
817,04-02-03,2,A,Nitrate Nitrogen,mg/L,0.22,0.02
817,03-03-03,3,A,Nitrate Nitrogen,mg/L,0.15,0.02
817,09-04-03,4,A,Nitrate Nitrogen,mg/L,0.13,0.02
817,05-05-03,5,A,Nitrate Nitrogen,mg/L,0.08,0.02
817,02-06-03,6,A,Nitrate Nitrogen,mg/L,0.01,0.02
817,02-09-03,9,A,Nitrate Nitrogen,mg/L,0.01,0.02
817,07-10-03,10,A,Nitrate Nitrogen,mg/L,0.02,0.02
826,28-06-82,6,A,Nitrate Nitrogen,mg/L,0.03,
826,13-07-82,7,A,Nitrate Nitrogen,mg/L,0.02,
826,26-07-82,7,A,Nitrate Nitrogen,mg/L,0.03,
826,09-08-82,8,A,Nitrate Nitrogen,mg/L,0.005,
826,23-08-82,8,A,Nitrate Nitrogen,mg/L,0.005,
826,27-09-82,9,A,Nitrate Nitrogen,mg/L,0.006,
826,27-10-82,10,A,Nitrate Nitrogen,mg/L,0.06,
826,09-11-82,11,A,Nitrate Nitrogen,mg/L,0.14,
826,22-11-82,11,A,Nitrate Nitrogen,mg/L,0.18,
826,07-12-82,12,A,Nitrate Nitrogen,mg/L,0.21,
826,20-12-82,12,A,Nitrate Nitrogen,mg/L,0.26,
826,17-01-83,1,A,Nitrate Nitrogen,mg/L,0.33,
826,08-02-83,2,A,Nitrate Nitrogen,mg/L,0.34,
826,22-02-83,2,A,Nitrate Nitrogen,mg/L,0.33,
826,07-03-83,3,A,Nitrate Nitrogen,mg/L,0.32,
826,21-03-83,3,A,Nitrate Nitrogen,mg/L,0.33,
826,13-04-83,4,A,Nitrate Nitrogen,mg/L,0.25,
826,27-04-83,4,A,Nitrate Nitrogen,mg/L,0.15,
826,11-05-83,5,A,Nitrate Nitrogen,mg/L,0.14,
826,25-05-83,5,A,Nitrate Nitrogen,mg/L,0.16,
826,08-06-83,6,A,Nitrate Nitrogen,mg/L,0.15,
826,22-06-83,6,A,Nitrate Nitrogen,mg/L,0.11,
826,07-07-83,7,A,Nitrate Nitrogen,mg/L,0.07,
826,27-07-83,7,A,Nitrate Nitrogen,mg/L,0.02,
826,11-08-83,8,A,Nitrate Nitrogen,mg/L,0.006,
826,24-08-83,8,A,Nitrate Nitrogen,mg/L,0.01,
826,14-09-83,9,A,Nitrate Nitrogen,mg/L,0.02,
826,28-09-83,9,A,Nitrate Nitrogen,mg/L,0.02,
826,12-10-83,10,A,Nitrate Nitrogen,mg/L,0.04,
826,26-10-83,10,A,Nitrate Nitrogen,mg/L,0.04,
826,09-11-83,11,A,Nitrate Nitrogen,mg/L,0.1,
826,22-11-83,11,A,Nitrate Nitrogen,mg/L,0.18,
826,07-12-83,12,A,Nitrate Nitrogen,mg/L,0.27,
826,11-01-84,1,A,Nitrate Nitrogen,mg/L,0.29,
826,25-01-84,1,A,Nitrate Nitrogen,mg/L,0.34,
826,06-02-84,2,A,Nitrate Nitrogen,mg/L,0.31,
826,23-02-84,2,A,Nitrate Nitrogen,mg/L,0.32,
826,07-03-84,3,A,Nitrate Nitrogen,mg/L,0.28,
826,22-03-84,3,A,Nitrate Nitrogen,mg/L,0.25,
826,05-01-94,1,A,Nitrate Nitrogen,mg/L,0.18,0.05
826,15-02-94,2,A,Nitrate Nitrogen,mg/L,0.23,0.05
826,07-03-94,3,A,Nitrate Nitrogen,mg/L,0.21,0.05
826,07-03-94,3,A,Nitrate Nitrogen,mg/L,0.24,0.05
826,21-03-94,3,A,Nitrate Nitrogen,mg/L,0.2,0.05
826,04-04-94,4,A,Nitrate Nitrogen,mg/L,0.1,0.05
826,04-04-94,4,A,Nitrate Nitrogen,mg/L,0.13,0.05
826,18-04-94,4,A,Nitrate Nitrogen,mg/L,0.11,0.05
826,18-04-94,4,A,Nitrate Nitrogen,mg/L,0.11,0.05
826,02-05-94,5,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,02-05-94,5,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,23-05-94,5,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,23-05-94,5,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,06-06-94,6,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,05-07-94,7,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,03-08-94,8,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,06-09-94,9,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,03-10-94,10,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,02-11-94,11,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,05-12-94,12,A,Nitrate Nitrogen,mg/L,0.13,0.05
826,18-01-95,1,A,Nitrate Nitrogen,mg/L,0.21,0.05
826,06-02-95,2,A,Nitrate Nitrogen,mg/L,0.2,0.05
826,06-03-95,3,A,Nitrate Nitrogen,mg/L,0.24,0.05
826,20-03-95,3,A,Nitrate Nitrogen,mg/L,0.24,0.05
826,03-04-95,4,A,Nitrate Nitrogen,mg/L,0.06,0.05
826,17-04-95,4,A,Nitrate Nitrogen,mg/L,0.11,0.05
826,01-05-95,5,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,15-05-95,5,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,06-06-95,6,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,11-07-95,7,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,02-08-95,8,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,11-09-95,9,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,04-10-95,10,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,06-11-95,11,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,04-12-95,12,A,Nitrate Nitrogen,mg/L,0.15,0.05
826,04-12-95,12,A,Nitrate Nitrogen,mg/L,0.15,0.05
826,02-01-96,1,A,Nitrate Nitrogen,mg/L,0.23,0.05
826,06-02-96,2,A,Nitrate Nitrogen,mg/L,0.28,0.05
826,05-03-96,3,A,Nitrate Nitrogen,mg/L,0.31,0.05
826,20-03-96,3,A,Nitrate Nitrogen,mg/L,0.24,0.05
826,08-04-96,4,A,Nitrate Nitrogen,mg/L,0.13,0.05
826,23-04-96,4,A,Nitrate Nitrogen,mg/L,0.12,0.05
826,07-05-96,5,A,Nitrate Nitrogen,mg/L,0.18,0.05
826,22-05-96,5,A,Nitrate Nitrogen,mg/L,0.14,0.05
826,03-06-96,6,A,Nitrate Nitrogen,mg/L,0.13,0.05
826,17-06-96,6,A,Nitrate Nitrogen,mg/L,0.13,0.05
826,01-07-96,7,A,Nitrate Nitrogen,mg/L,0.1,0.05
826,25-07-96,7,A,Nitrate Nitrogen,mg/L,0.06,0.05
826,05-08-96,8,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,20-08-96,8,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,04-09-96,9,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,16-09-96,9,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,03-10-96,10,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,05-11-96,11,A,Nitrate Nitrogen,mg/L,0.1,0.05
826,03-12-96,12,A,Nitrate Nitrogen,mg/L,0.21,0.05
826,23-01-97,1,A,Nitrate Nitrogen,mg/L,0.33,0.05
826,04-02-97,2,A,Nitrate Nitrogen,mg/L,0.33,0.05
826,04-03-97,3,A,Nitrate Nitrogen,mg/L,0.26,0.05
826,01-04-97,4,A,Nitrate Nitrogen,mg/L,0.31,0.05
826,06-05-97,5,A,Nitrate Nitrogen,mg/L,0.21,0.05
826,04-06-97,6,A,Nitrate Nitrogen,mg/L,0.09,0.05
826,05-08-97,8,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,05-08-97,8,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,03-09-97,9,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,07-10-97,10,A,Nitrate Nitrogen,mg/L,0.025,0.05
826,04-11-97,11,A,Nitrate Nitrogen,mg/L,0.12,0.05
826,02-12-97,12,A,Nitrate Nitrogen,mg/L,0.19,0.05
826,06-01-98,1,A,Nitrate Nitrogen,mg/L,0.24,0.05
826,02-02-98,2,A,Nitrate Nitrogen,mg/L,0.29,0.05
826,02-03-98,3,A,Nitrate Nitrogen,mg/L,0.26,0.05
826,02-03-98,3,A,Nitrate Nitrogen,mg/L,0.25,0.05
826,07-04-98,4,A,Nitrate Nitrogen,mg/L,0.2,0.05
826,07-04-98,4,A,Nitrate Nitrogen,mg/L,0.2,0.05
826,04-05-98,5,A,Nitrate Nitrogen,mg/L,0.17,0.05
826,02-06-98,6,A,Nitrate Nitrogen,mg/L,0.18,0.05
826,07-07-98,7,A,Nitrate Nitrogen,mg/L,0.12,0.02
826,04-08-98,8,A,Nitrate Nitrogen,mg/L,0.03,0.02
826,09-09-98,9,A,Nitrate Nitrogen,mg/L,0.01,0.02
826,09-09-98,9,A,Nitrate Nitrogen,mg/L,0.01,0.02
826,06-10-98,10,A,Nitrate Nitrogen,mg/L,0.01,0.02
826,03-11-98,11,A,Nitrate Nitrogen,mg/L,0.01,0.02
826,03-11-98,11,A,Nitrate Nitrogen,mg/L,0.04,0.02
826,30-11-98,11,A,Nitrate Nitrogen,mg/L,0.15,0.02
826,30-11-98,11,A,Nitrate Nitrogen,mg/L,0.16,0.02
826,04-01-99,1,A,Nitrate Nitrogen,mg/L,0.26,0.02
826,04-01-99,1,A,Nitrate Nitrogen,mg/L,0.25,0.02
826,01-02-99,2,A,Nitrate Nitrogen,mg/L,0.3,0.02
826,01-02-99,2,A,Nitrate Nitrogen,mg/L,0.3,0.02
826,05-04-99,4,A,Nitrate Nitrogen,mg/L,0.3,0.02
826,05-04-99,4,A,Nitrate Nitrogen,mg/L,0.3,0.02
826,03-05-99,5,A,Nitrate Nitrogen,mg/L,0.25,0.02
826,07-06-99,6,A,Nitrate Nitrogen,mg/L,0.14,0.02
826,07-06-99,6,A,Nitrate Nitrogen,mg/L,0.15,0.02
826,06-07-99,7,A,Nitrate Nitrogen,mg/L,0.1,0.02
826,06-07-99,7,A,Nitrate Nitrogen,mg/L,0.1,0.02
826,02-08-99,8,A,Nitrate Nitrogen,mg/L,0.02,0.02
826,02-08-99,8,A,Nitrate Nitrogen,mg/L,0.03,0.02
826,04-10-99,10,A,Nitrate Nitrogen,mg/L,0.03,0.02
826,01-11-99,11,A,Nitrate Nitrogen,mg/L,0.12,0.02
826,01-11-99,11,A,Nitrate Nitrogen,mg/L,0.12,0.02
826,09-12-99,12,A,Nitrate Nitrogen,mg/L,0.25,0.02
826,09-12-99,12,A,Nitrate Nitrogen,mg/L,0.25,0.02
826,03-01-00,1,A,Nitrate Nitrogen,mg/L,0.29,0.02
826,03-01-00,1,A,Nitrate Nitrogen,mg/L,0.28,0.02
826,07-02-00,2,A,Nitrate Nitrogen,mg/L,0.32,0.02
826,07-02-00,2,A,Nitrate Nitrogen,mg/L,0.32,0.02
826,06-03-00,3,A,Nitrate Nitrogen,mg/L,0.29,0.02
826,06-03-00,3,A,Nitrate Nitrogen,mg/L,0.29,0.02
826,03-04-00,4,A,Nitrate Nitrogen,mg/L,0.25,0.02
826,03-04-00,4,A,Nitrate Nitrogen,mg/L,0.25,0.02
826,01-05-00,5,A,Nitrate Nitrogen,mg/L,0.15,0.02
826,01-05-00,5,A,Nitrate Nitrogen,mg/L,0.15,0.02
826,06-06-00,6,A,Nitrate Nitrogen,mg/L,0.05,0.02
826,06-06-00,6,A,Nitrate Nitrogen,mg/L,0.05,0.02
826,03-07-00,7,A,Nitrate Nitrogen,mg/L,0.08,0.02
826,03-07-00,7,A,Nitrate Nitrogen,mg/L,0.08,0.02
826,07-08-00,8,A,Nitrate Nitrogen,mg/L,0.01,0.02
826,05-09-00,9,A,Nitrate Nitrogen,mg/L,0.02,0.02
826,05-09-00,9,A,Nitrate Nitrogen,mg/L,0.01,0.02
826,30-10-00,10,A,Nitrate Nitrogen,mg/L,0.06,0.02
826,30-10-00,10,A,Nitrate Nitrogen,mg/L,0.06,0.02
826,05-12-00,12,A,Nitrate Nitrogen,mg/L,0.13,0.02
826,02-01-01,1,A,Nitrate Nitrogen,mg/L,0.19,0.02
826,02-01-01,1,A,Nitrate Nitrogen,mg/L,0.19,0.02
826,31-01-01,1,A,Nitrate Nitrogen,mg/L,0.19,0.02
826,31-01-01,1,A,Nitrate Nitrogen,mg/L,0.19,0.02
826,28-02-01,2,A,Nitrate Nitrogen,mg/L,0.19,0.02
826,28-02-01,2,A,Nitrate Nitrogen,mg/L,0.19,0.02
826,02-04-01,4,A,Nitrate Nitrogen,mg/L,0.12,0.02
826,02-04-01,4,A,Nitrate Nitrogen,mg/L,0.12,0.02
826,01-05-01,5,A,Nitrate Nitrogen,mg/L,0.06,0.02
826,01-05-01,5,A,Nitrate Nitrogen,mg/L,0.05,0.02
826,29-05-01,5,A,Nitrate Nitrogen,mg/L,0.01,0.02
826,29-05-01,5,A,Nitrate Nitrogen,mg/L,0.01,0.02
826,06-08-01,8,A,Nitrate Nitrogen,mg/L,0.01,0.02
826,04-09-01,9,A,Nitrate Nitrogen,mg/L,0.01,0.02
826,05-11-01,11,A,Nitrate Nitrogen,mg/L,0.09,0.02
826,05-11-01,11,A,Nitrate Nitrogen,mg/L,0.08,0.02
826,07-01-02,1,A,Nitrate Nitrogen,mg/L,0.21,0.02
826,07-01-02,1,A,Nitrate Nitrogen,mg/L,0.21,0.02
826,30-01-02,1,A,Nitrate Nitrogen,mg/L,0.23,0.02
826,04-03-02,3,A,Nitrate Nitrogen,mg/L,0.24,0.02
826,04-03-02,3,A,Nitrate Nitrogen,mg/L,0.24,0.02
826,01-04-02,4,A,Nitrate Nitrogen,mg/L,0.16,0.02
826,01-04-02,4,A,Nitrate Nitrogen,mg/L,0.16,0.02
826,06-05-02,5,A,Nitrate Nitrogen,mg/L,0.1,0.02
826,06-05-02,5,A,Nitrate Nitrogen,mg/L,0.1,0.02
826,03-06-02,6,A,Nitrate Nitrogen,mg/L,0.05,0.02
826,03-06-02,6,A,Nitrate Nitrogen,mg/L,0.04,0.02
826,01-07-02,7,A,Nitrate Nitrogen,mg/L,0.01,0.02
826,01-07-02,7,A,Nitrate Nitrogen,mg/L,0.01,0.02
826,03-09-02,9,A,Nitrate Nitrogen,mg/L,0.01,0.02
826,03-09-02,9,A,Nitrate Nitrogen,mg/L,0.01,0.02
826,08-10-02,10,A,Nitrate Nitrogen,mg/L,0.01,0.02
826,05-11-02,11,A,Nitrate Nitrogen,mg/L,0.01,0.02
826,06-01-03,1,A,Nitrate Nitrogen,mg/L,0.16,0.02
826,04-02-03,2,A,Nitrate Nitrogen,mg/L,0.17,0.02
826,02-06-03,6,A,Nitrate Nitrogen,mg/L,0.01,0.02
826,07-07-03,7,A,Nitrate Nitrogen,mg/L,0.01,0.02
826,04-08-03,8,A,Nitrate Nitrogen,mg/L,0.01,0.02
804,03-05-99,5,A,Nitrate Nitrogen,mg/L,0.25,0.02
804,07-09-99,9,A,Nitrate Nitrogen,mg/L,0.01,0.02
804,28-02-01,2,A,Nitrate Nitrogen,mg/L,0.28,0.02
804,06-08-01,8,A,Nitrate Nitrogen,mg/L,0.01,0.02
804,04-09-01,9,A,Nitrate Nitrogen,mg/L,0.01,0.02
804,05-11-01,11,A,Nitrate Nitrogen,mg/L,0.09,0.02
804,06-05-02,5,A,Nitrate Nitrogen,mg/L,0.11,0.02
804,03-06-02,6,A,Nitrate Nitrogen,mg/L,0.04,0.02
804,02-12-02,12,A,Nitrate Nitrogen,mg/L,0.07,0.02
804,03-03-03,3,A,Nitrate Nitrogen,mg/L,0.15,0.02
804,07-10-03,10,A,Nitrate Nitrogen,mg/L,0.01,0.02
807,07-08-00,8,A,Nitrate Nitrogen,mg/L,0.01,0.02
807,05-12-00,12,A,Nitrate Nitrogen,mg/L,0.13,0.02
807,02-01-01,1,A,Nitrate Nitrogen,mg/L,0.19,0.02
807,28-02-01,2,A,Nitrate Nitrogen,mg/L,0.17,0.02
807,06-08-01,8,A,Nitrate Nitrogen,mg/L,0.01,0.02
807,03-06-02,6,A,Nitrate Nitrogen,mg/L,0.03,0.02
807,01-07-02,7,A,Nitrate Nitrogen,mg/L,0.01,0.02
814,04-11-97,11,A,Nitrate Nitrogen,mg/L,0.12,0.05
814,03-05-99,5,A,Nitrate Nitrogen,mg/L,0.23,0.02
814,06-07-99,7,A,Nitrate Nitrogen,mg/L,0.06,0.02
814,07-09-99,9,A,Nitrate Nitrogen,mg/L,0.01,0.02
814,04-10-99,10,A,Nitrate Nitrogen,mg/L,0.03,0.02
814,01-11-99,11,A,Nitrate Nitrogen,mg/L,0.11,0.02
814,02-01-01,1,A,Nitrate Nitrogen,mg/L,0.19,0.02
814,01-10-01,10,A,Nitrate Nitrogen,mg/L,0.01,0.02
814,04-12-01,12,A,Nitrate Nitrogen,mg/L,0.19,0.02
814,03-06-02,6,A,Nitrate Nitrogen,mg/L,0.03,0.02
814,09-04-03,4,A,Nitrate Nitrogen,mg/L,0.1,0.02
814,04-08-03,8,A,Nitrate Nitrogen,mg/L,0.01,0.02
817,03-05-99,5,A,Nitrate Nitrogen,mg/L,0.24,0.02
